scenario	sim_id	generation	tot_TE
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50050	182758
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50051	182752
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50052	182329
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50053	182331
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50054	182683
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50055	182882
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50056	182327
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50057	182399
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50058	182782
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50059	182785
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50060	182190
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50061	182304
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50062	182729
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50063	183062
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50064	182986
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50065	183188
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50066	183400
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50067	183362
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50068	183082
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50069	183245
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50070	183516
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50071	183210
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50072	182884
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50073	182676
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50074	182759
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50075	182475
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50076	182491
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50077	182574
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50078	182696
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50079	182930
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50080	183278
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50081	183234
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50082	183231
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50083	183543
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50084	183661
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50085	183516
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50086	183936
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50087	184478
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50088	184208
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50089	184006
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50090	184156
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50091	184213
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50092	183992
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50093	184214
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50094	184368
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50095	183908
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50096	183906
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50097	183931
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50098	183826
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50099	184084
DOM_NEUTRAL	4301740972691_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50100	183734
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50001	167779
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50002	167848
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50003	167573
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50004	167516
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50005	167612
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50006	167772
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50007	167584
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50008	167521
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50009	167105
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50010	167222
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50011	167387
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50012	167412
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50013	167566
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50014	167447
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50015	167631
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50016	166974
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50017	166942
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50018	167060
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50019	167248
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50020	167388
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50021	167668
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50022	167758
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50023	167290
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50024	167364
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50025	167285
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50026	167226
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50027	167467
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50028	167615
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50029	167912
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50030	167946
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50031	167902
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50032	168422
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50033	168334
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50034	168351
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50035	168282
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50036	168196
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50037	168008
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50038	168148
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50039	168556
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50040	168418
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50041	168552
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50042	168629
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50043	168691
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50044	168998
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50045	168870
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50046	169012
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50047	169188
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50048	169010
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50049	169040
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50050	168957
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50051	168560
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50052	168485
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50053	168534
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50054	168732
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50055	168748
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50056	168744
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50057	168999
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50058	168784
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50059	168382
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50060	168353
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50061	168486
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50062	168464
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50063	168440
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50064	168660
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50065	169017
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50066	168866
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50067	169056
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50068	169002
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50069	169381
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50070	169786
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50071	169612
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50072	169308
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50073	169028
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50074	169220
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50075	169306
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50076	169436
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50077	169552
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50078	169596
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50079	169433
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50080	169548
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50081	169184
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50082	169390
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50083	169732
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50084	169838
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50085	170016
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50086	169855
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50087	168854
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50088	169238
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50089	169214
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50090	168796
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50091	168726
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50092	168746
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50093	168583
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50094	168470
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50095	168642
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50096	168799
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50097	168682
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50098	168566
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50099	168456
DOM_NEUTRAL	4339122353116_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50100	168652
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50001	173537
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50002	173221
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50003	172957
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50004	173239
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50005	173349
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50006	173480
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50007	173272
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50008	172962
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50009	173384
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50010	173096
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50011	173149
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50012	172846
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50013	172630
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50014	172910
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50015	172712
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50016	172650
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50017	172863
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50018	173153
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50019	172862
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50020	172794
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50021	172972
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50022	172890
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50023	172751
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50024	172818
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50025	172949
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50026	173276
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50027	173238
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50028	172998
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50029	172926
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50030	172958
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50031	173078
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50032	173186
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50033	173018
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50034	173337
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50035	173284
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50036	173272
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50037	173500
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50038	173305
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50039	173235
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50040	173796
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50041	174102
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50042	174356
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50043	174454
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50044	174142
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50045	174474
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50046	174914
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50047	174834
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50048	174690
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50049	174200
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50050	174504
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50051	174616
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50052	174464
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50053	174606
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50054	174852
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50055	175020
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50056	174797
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50057	175040
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50058	174829
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50059	174888
DOM_NEUTRAL	4385904047422_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_NEUTRAL.txt	50060	175102
