ID	DISARM	DISCENT	ACTARM	ACTCENT	ARM	CENTER	SIM	DOM	SCENARIO
1690195248093_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3750	2137	13025.5	10371	16775.5	12508	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
1770587773029_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	18655.5	17382	72599.5	69840	91255	87222	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
1801309415055_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3782	2079	12684.5	9649	16466.5	11728	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
1802368443400_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3651	1907	11916.5	9190	15567.5	11097	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
1863616952555_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	16553	15541	65857	64419	82410	79960	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
1895522365775_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17729.5	17151	71140.5	70325	88870	87476	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
1920378932932_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17459.5	17872	70432.5	71060	87892	88932	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
1951160073177_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17291	17743	68621	69045	85912	86788	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
1980648106013_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3850.5	2136	12873	10085	16723.5	12221	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
1991990257013_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	213.5	164	31.5	27	245	191	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1993690257299_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	203	183	30	19	233	202	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994330257780_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	221	197	29	12	250	209	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994480257837_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	210	187	22	14	232	201	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994500257874_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	212	184	17.5	12	229.5	196	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994540257926_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	184	192	20	9	204	201	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994550257939_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	196	214	16	9	212	223	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994610257988_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	200.5	168	39	19	239.5	187	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994620258003_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	227	177	23.5	9	250.5	186	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994640258024_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	201.5	179	32	27	233.5	206	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994650258036_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	205	200	29.5	12	234.5	212	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
1994660258051_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	195.5	202	19.5	12	215	214	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2005449069697_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3790	1964	12837	9924	16627	11888	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2035350114273_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3804	2054	13038	10441	16842	12495	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2046130431592_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3587	2013	11936	9520	15523	11533	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2047900445717_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3563.5	1950	12254	9489	15817.5	11439	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2052010565619_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3924.5	2026	13415	10541	17339.5	12567	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2062110926132_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3930.5	2145	13649	10763	17579.5	12908	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2067094455453_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17508.5	16240	68885	67882	86393.5	84122	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2070474710793_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	18144	18163	70896	72369	89040	90532	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2071694575614_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17212.5	17255	67967	68881	85179.5	86136	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2079941370394_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3592.5	1890	11185.5	8543	14778	10433	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2084161705438_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3600.5	1992	12184.5	9717	15785	11709	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2084645250831_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17526.5	17739	71134.5	71391	88661	89130	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2088241825683_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3544.5	1965	11999.5	9517	15544	11482	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2091835490872_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17185.5	17993	71573	71959	88758.5	89952	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2094532005603_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3742	2003	12247	9509	15989	11512	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2095191885634_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3530.5	1847	12103.5	9554	15634	11401	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2096882066062_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3631.5	1897	11437	8911	15068.5	10808	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2105779665591_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3728.5	1930	12486	9524	16214.5	11454	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2121330196963_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3546.5	1909	11832.5	9491	15379	11400	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2124885183255_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	191	194	18	9	209	203	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2126650373009_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3666	1958	11814.5	9415	15480.5	11373	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2128435243284_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	196.5	178	32.5	10	229	188	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2129360257022_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	200.5	212	28	21	228.5	233	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2129370257029_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	208.5	174	29	10	237.5	184	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2130105268205_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	214	177	23	9	237	186	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2130250257531_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	204	185	26.5	16	230.5	201	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2130260257538_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	212.5	173	22.5	11	235	184	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2130270257555_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	201	186	19.5	20	220.5	206	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2130300257597_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	201	181	28	19	229	200	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2132115314397_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	186	189	26	13	212	202	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2134725333411_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	208	181	27	14	235	195	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2137275422062_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	204	189	19.5	22	223.5	211	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2139900866207_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3581.5	1897	12115	9281	15696.5	11178	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2142915463170_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	138	155	4.5	4	142.5	159	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2142935463177_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	229	167	12.5	5	241.5	172	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2144465483957_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	148	113	8.5	2	156.5	115	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2145997395659_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17604	16668	69481.5	68716	87085.5	85384	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2146225499087_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	148	155	5.5	3	153.5	158	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2150861229673_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3646	1999	12171.5	9401	15817.5	11400	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2152575679688_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	154.5	136	11	7	165.5	143	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2152655679766_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	159.5	148	12.5	12	172	160	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2153761267132_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	4063	2214	14080.5	10949	18143.5	13163	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2158121345298_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_CENTR_WEAK.txt	3944	2155	13642	10503	17586	12658	NO_DOM_SEL_CENTR_WEAK	NO_DOMAINS	SEL_CENTER_WEAK
2183568775742_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	16896	16766	67860	67964	84756	84730	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2201489691596_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17331.5	17006	70224	69436	87555.5	86442	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2231300561488_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17024.5	15396	68242	65857	85266.5	81253	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2256674928080_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	201	169	37	28	238	197	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2256754928177_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	233.5	153	40	18	273.5	171	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2260054988235_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	218	180	41	21	259	201	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2264765139542_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	214.5	180	32.5	18	247	198	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2267469979111_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	153.5	131	15	7	168.5	138	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2268645226285_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS.txt	207.5	178	17	12	224.5	190	DOM_SEL_ARM_WEAK_CENTER_STRONG_LOSS	HIGH_LOW_HIGH	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2270600014364_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	157	130	18	11	175	141	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2272280039226_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	148.5	151	13	6	161.5	157	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2276560159222_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	161	133	10	8	171	141	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2280280254071_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	164	147	7.5	4	171.5	151	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2282610311818_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	150	129	11.5	2	161.5	131	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2285242555037_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17824.5	16100	70763	68305	88587.5	84405	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2285900374119_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	144	145	14.5	7	158.5	152	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2291070459363_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	163	126	27	12	190	138	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2291120459429_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	144.5	132	19	12	163.5	144	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2291200459514_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	142	175	11	8	153	183	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2294090494661_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	151	133	6	5	157	138	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2295373231991_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	16836	17831	67878.5	69929	84714.5	87760	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2300533412003_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17077	17164	69806	69336	86883	86500	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2333134355079_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	16707	16813	67479.5	67372	84186.5	84185	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2336564415438_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	16744	17545	67561	68222	84305	85767	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2336574415457_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17624.5	16406	69178.5	68413	86803	84819	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2352755030753_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17247	17796	70036	70154	87283	87950	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2364405330994_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17537	17477	71082	71893	88619	89370	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2373195612289_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17127	17771	68148.5	69991	85275.5	87762	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2376527133751_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK_POS_MUT.txt	6803	6511	19880.5	19575	26683.5	26086	NO_DOM_SEL_ALL_WEAK_POS_MUT	NO_DOMAINS	SEL_ALL_WEAK_POS_MUT
2377836292353_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	16046	15702	65141	64098	81187	79800	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2383355975758_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17837	17926	71786	72488	89623	90414	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2389579739148_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	155.5	171	15	13	170.5	184	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2395779894159_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	140	152	16	7	156	159	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2397939954298_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	161	145	19	13	180	158	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2401830039258_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	161.5	128	28.5	16	190	144	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2406110159276_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS.txt	169	141	2	0	171	141	NO_DOM_SEL_ARM_WEAK_CENTR_STRONG-LOSS	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG_LOSS
2407116875073_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_NEUTRAL.txt	17258.5	17361	68827	67925	86085.5	85286	NO_DOM_NEUTRAL	NO_DOMAINS	NEUTRAL
2407214638692_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt	5991.5	5973	18209.5	18383	24201	24356	DOM_SEL_ALL_WEAK_POS_MUT	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT
