POS	VALUE	DOM	SCENARIO	SIM
1.1	1900	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3256031441066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1900	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3256031441066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3031.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3256031441066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3031.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3256031441066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	3111	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3261089161015_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3111	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3261089161015_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1998	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3261089161015_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1998	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3261089161015_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3111	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3261089161015_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3111	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3261089161015_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	2847	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266141801066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	2847	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266141801066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1735	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266141801066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1735	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266141801066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	2847	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266141801066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	2847	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266141801066_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	2967	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266779309465_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	2967	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266779309465_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1882	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266779309465_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1882	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266779309465_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	2967	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266779309465_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	2967	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3266779309465_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	2728	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3274439548843_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	2728	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3274439548843_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1705	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3274439548843_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1705	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3274439548843_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	2728	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3274439548843_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	2728	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3274439548843_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	3543.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276132160945_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3543.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276132160945_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	2240	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276132160945_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	2240	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276132160945_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3543.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276132160945_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3543.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276132160945_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	2904.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276569608837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	2904.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276569608837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1845	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276569608837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1845	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276569608837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	2904.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276569608837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	2904.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3276569608837_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	2899	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3283422401004_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	2899	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3283422401004_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1768	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3283422401004_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1768	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3283422401004_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	2899	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3283422401004_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	2899	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3283422401004_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	2648	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3284022369517_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	2648	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3284022369517_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1620	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3284022369517_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1620	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3284022369517_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	2648	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3284022369517_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	2648	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3284022369517_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	3368	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288409941010_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3368	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288409941010_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	2032	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288409941010_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	2032	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288409941010_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3368	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288409941010_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3368	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288409941010_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	3594.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288439941134_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3594.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288439941134_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	2296	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288439941134_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	2296	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288439941134_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3594.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288439941134_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3594.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3288439941134_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	24686	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298223703945_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
0.9	24686	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298223703945_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
1.1	24763	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298223703945_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
1.9	24763	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298223703945_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
2.1	24686	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298223703945_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
3	24686	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298223703945_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
0	22957.5	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298283704022_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
0.9	22957.5	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298283704022_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
1.1	22911	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298283704022_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
1.9	22911	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298283704022_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
2.1	22957.5	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298283704022_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
3	22957.5	HIGH_LOW_HIGH	SEL_ALL_WEAK_POS_MUT	3298283704022_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK_POS_MUT.txt
0	3293	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3299930360460_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3293	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3299930360460_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	2038	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3299930360460_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	2038	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3299930360460_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3293	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3299930360460_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3293	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3299930360460_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	3002	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3304410480470_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3002	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3304410480470_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1923	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3304410480470_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1923	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3304410480470_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3002	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3304410480470_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3002	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3304410480470_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	2582.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3306610508968_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	2582.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3306610508968_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1672	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3306610508968_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1672	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3306610508968_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	2582.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3306610508968_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	2582.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3306610508968_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	3690.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3314210781515_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3690.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3314210781515_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	2275	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3314210781515_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	2275	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3314210781515_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3690.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3314210781515_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3690.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3314210781515_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	3107	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3327541140971_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3107	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3327541140971_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1899	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3327541140971_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1899	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3327541140971_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3107	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3327541140971_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3107	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3327541140971_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	25411	NO_DOMAINS	SEL_ALL_WEAK_POS_MUT	3330179543665_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK_POS_MUT.txt
0.9	25411	NO_DOMAINS	SEL_ALL_WEAK_POS_MUT	3330179543665_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK_POS_MUT.txt
1.1	24896	NO_DOMAINS	SEL_ALL_WEAK_POS_MUT	3330179543665_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK_POS_MUT.txt
1.9	24896	NO_DOMAINS	SEL_ALL_WEAK_POS_MUT	3330179543665_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK_POS_MUT.txt
2.1	25411	NO_DOMAINS	SEL_ALL_WEAK_POS_MUT	3330179543665_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK_POS_MUT.txt
3	25411	NO_DOMAINS	SEL_ALL_WEAK_POS_MUT	3330179543665_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ALL_WEAK_POS_MUT.txt
0	3192.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3331651260186_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3192.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3331651260186_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1979	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3331651260186_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1979	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3331651260186_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3192.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3331651260186_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3192.5	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3331651260186_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	3013	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3336141381054_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3013	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3336141381054_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1892	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3336141381054_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1892	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3336141381054_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3013	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3336141381054_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3013	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3336141381054_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	3059	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3338871440765_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0.9	3059	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3338871440765_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.1	1924	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3338871440765_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
1.9	1924	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3338871440765_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
2.1	3059	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3338871440765_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
3	3059	NO_DOMAINS	SEL_ARM_WEAK_CENTER_STRONG	3338871440765_TE_DISARM_DISCENT_ACTARM_ACTCENT_NO_DOM_SEL_ARM_WEAK_CENTR_STRONG.txt
0	10191.5	HIGH_LOW_HIGH	SEL_ALL_WEAK	3344054460258_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK.txt
0.9	10191.5	HIGH_LOW_HIGH	SEL_ALL_WEAK	3344054460258_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK.txt
1.1	10210	HIGH_LOW_HIGH	SEL_ALL_WEAK	3344054460258_TE_DISARM_DISCENT_ACTARM_ACTCENT_DOM_SEL_ALL_WEAK.txt
