rep_class	rep_count	adj_r2	F	numdf	dendf	beta_Estimate	beta_std_error	t_value	p_value	arm_lower	arm_mean	arm_upper	center_lower	center_mean	center_upper	arm_cen_effect_size_lower	arm_cen_effect_size	arm_cen_effect_size_upper	percent_genome_repeat	repeat_total_bp	p_adjust	p_sig	species
Helitron	21202	0.00460007846753829	55.4624563125121	1	11784	207.027064648891	27.7988976576957	7.44731201927998	1.01901526537392e-13	275.91036426572	286.765863590092	297.621362914464	231.389135054965	242.804141208418	254.219147361872	0.0646544471515516	0.100788363935128	0.136922280718704	2.6051109860088	3120800	1.12091679191131e-12	TRUE	nigoni
Jockey	11283	0.00417660462948943	50.4277256262097	1	11784	212.992521400524	29.9936738143724	7.10124817382198	1.30744814425564e-12	161.208939009585	174.824737020699	188.440535031813	109.893518569595	120.046503733876	130.199488898158	0.0803295699786804	0.116471170993085	0.15261277200749	1.4505838627365	1737731	9.58795305787469e-12	TRUE	nigoni
PiggyBac	7054	0.00382785448960432	46.284608050224	1	11784	117.955009606097	17.3379639307565	6.80327921301369	1.07214473904569e-11	90.7148493218248	98.3829317950458	106.051014268267	54.9531228183308	61.0714528173795	67.1897828164281	0.101202294832187	0.13735584797892	0.173509401125654	0.784423226023596	939702	5.89679606475129e-11	TRUE	nigoni
Gypsy	5075	0.00298419285261786	36.2739771185035	1	11784	156.524506583325	25.9887119793396	6.02278815155434	1.76548853739193e-09	87.3703608766964	98.6896844248388	110.009007972981	46.5395793554228	55.9383910386965	65.3372027219703	0.0688005692503312	0.104936410731972	0.141072252213612	0.760686063758105	911266	7.76814956452449e-09	TRUE	nigoni
Tc1-Mariner	61607	0.00199790240779718	24.5924152190633	1	11784	262.990015963972	53.0320810817366	4.95907402839112	7.18170259334089e-07	851.82352910505	874.23617237869	896.648815652331	816.218027181203	836.222165648337	856.226304115471	0.00958234045935286	0.0456980507645373	0.0818137610697217	8.41416206047517	10079769	2.63329095089166e-06	TRUE	nigoni
CACTA	633	0.00098934655916838	12.6709958593962	1	11784	14.684425821656	4.12526256019722	3.55963423112491	0.000372833425724452	7.87853643543392	9.84238208347472	11.8062277315155	4.35544045100191	5.61846571622539	6.88149098144887	0.0292065626483817	0.0653271905879953	0.101447818527609	0.0760589231896282	91115	0.00117176219513399	TRUE	nigoni
tRNA	247	0.000951476233224557	12.2238266128206	1	11784	3.17840032384131	0.909086075584892	3.49625894533295	0.000473567126069507	1.41301578696516	1.85476756023074	2.29651933349633	0.682858656455043	0.946707399864223	1.2105561432734	0.0276088114534007	0.06372897399892	0.0998491365444393	0.0137818451611783	16510	0.00130230959669114	TRUE	nigoni
Merlin	1065	0.000392867252512863	5.63176023778421	1	11784	-13.5788044040504	5.72188933427855	-2.37313300044145	0.0176538586112372	11.3782234406771	13.3827621309807	15.3873008212842	15.6202536423736	18.1639511201629	20.7076485979522	-0.0894360509272421	-0.0533186378778747	-0.0172012248285073	0.155181406145551	185900	0.0431538766052465	TRUE	nigoni
RTE	145	0.000231037476743801	3.72340587224732	1	11784	2.83254132439331	1.46793242915583	1.92961288144729	0.0536787986743468	0.923622179516864	1.69545300305395	2.46728382659104	0.528965088058406	0.836388323150034	1.14381155824166	0.0012245328890876	0.0373386767454396	0.0734528206017915	0.01245541560569	14921	0.118093357083563	FALSE	nigoni
ERV	1	0.000142499873433621	2.67960035125382	1	11784	-0.174113106581169	0.106364438400878	-1.63694848766044	0.101667935826755	0	0	0	-0.0295021017593065	0.0307196198234895	0.0909413414062854	-0.0545373147559071	-0.0184255511078385	0.0176862125402301	0.000151091094740961	181	0.20333587165351	FALSE	nigoni
DIRS	72	9.26139696941775e-05	2.09155672624836	1	11784	8.34581561027553	5.77077260460259	1.44622153429147	0.148141671551518	1.98236800115866	4.62945368171021	7.27653936226177	0.28783485609506	2.20145960624576	4.11508435639645	-0.00926868211597897	0.026843941613969	0.0629565653439169	0.0336048298397065	40257	0.261611644899059	FALSE	nigoni
Sola	28	8.71063423565355e-05	2.02663767132477	1	11784	3.5652934665425	2.50442037149162	1.42360024983307	0.154588699258535	0.154213083784704	1.57142857142857	2.98864405907244	0	0	0	0.00392308619490109	0.0400377013475811	0.0761523165002612	0.00773152331210378	9262	0.261611644899059	FALSE	nigoni
PIF-Harbinger	10	4.13572467121703e-05	1.48741531065946	1	11784	-0.777147196563183	0.637216717258722	-1.2195963720262	0.222642331622358	-0.0646370328941981	0.18476416694944	0.434165366793078	-0.00636425593132789	0.254243041412084	0.514850338755496	-0.0430673196720632	-0.00695621303763062	0.0291548935968019	0.00215951747013739	2587	0.349866521120848	FALSE	nigoni
R2	418	-3.77157655040428e-06	0.955552137993544	1	11784	-7.09183389591491	7.25489883386928	-0.977523471837663	0.328330130224577	2.12528942340681	3.12945368171021	4.13361794001361	3.08679161394032	7.06890699253225	11.0510223711242	-0.0707621881120032	-0.0346484812976156	0.00146522551677192	0.0501647477262877	60095	0.481550857662713	FALSE	nigoni
